report_date,state,confirmed,deaths,new_cases,new_deaths,cfr
2022-12-03,District of Columbia,171608,1407,0.0,0.0,0.0082
2022-12-04,District of Columbia,171608,1407,0.0,0.0,0.0082
2022-12-05,District of Columbia,171608,1407,0.0,0.0,0.0082
2022-12-06,District of Columbia,171608,1407,0.0,0.0,0.0082
2022-12-07,District of Columbia,171608,1407,0.0,0.0,0.0082
2022-12-08,District of Columbia,172044,1407,436.0,0.0,0.0082
2022-12-09,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-10,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-11,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-12,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-13,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-14,District of Columbia,172044,1407,0.0,0.0,0.0082
2022-12-15,District of Columbia,172626,1407,582.0,0.0,0.0082
2022-12-16,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-17,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-18,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-19,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-20,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-21,District of Columbia,172626,1407,0.0,0.0,0.0082
2022-12-22,District of Columbia,173386,1411,760.0,4.0,0.0081
2022-12-23,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-24,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-25,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-26,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-27,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-28,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-29,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-30,District of Columbia,173386,1411,0.0,0.0,0.0081
2022-12-31,District of Columbia,173386,1411,0.0,0.0,0.0081
2023-01-01,District of Columbia,173386,1411,0.0,0.0,0.0081
2023-01-02,District of Columbia,173386,1411,0.0,0.0,0.0081
2023-01-03,District of Columbia,173386,1411,0.0,0.0,0.0081
2023-01-04,District of Columbia,173386,1411,0.0,0.0,0.0081
2023-01-05,District of Columbia,174559,1411,1173.0,0.0,0.0081
2023-01-06,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-07,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-08,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-09,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-10,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-11,District of Columbia,174559,1411,0.0,0.0,0.0081
2023-01-12,District of Columbia,175014,1415,455.0,4.0,0.0081
2023-01-13,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-14,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-15,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-16,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-17,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-18,District of Columbia,175014,1415,0.0,0.0,0.0081
2023-01-19,District of Columbia,175569,1421,555.0,6.0,0.0081
2023-01-20,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-21,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-22,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-23,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-24,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-25,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-26,District of Columbia,175569,1421,0.0,0.0,0.0081
2023-01-27,District of Columbia,176012,1422,443.0,1.0,0.0081
2023-01-28,District of Columbia,176012,1422,0.0,0.0,0.0081
2023-01-29,District of Columbia,176012,1422,0.0,0.0,0.0081
2023-01-30,District of Columbia,176012,1422,0.0,0.0,0.0081
2023-01-31,District of Columbia,176012,1422,0.0,0.0,0.0081
2023-02-01,District of Columbia,176012,1422,0.0,0.0,0.0081
2023-02-02,District of Columbia,176425,1422,413.0,0.0,0.0081
2023-02-03,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-04,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-05,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-06,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-07,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-08,District of Columbia,176425,1422,0.0,0.0,0.0081
2023-02-09,District of Columbia,176845,1425,420.0,3.0,0.0081
2023-02-10,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-11,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-12,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-13,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-14,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-15,District of Columbia,176845,1425,0.0,0.0,0.0081
2023-02-16,District of Columbia,177215,1426,370.0,1.0,0.008
2023-02-17,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-18,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-19,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-20,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-21,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-22,District of Columbia,177215,1426,0.0,0.0,0.008
2023-02-23,District of Columbia,177504,1427,289.0,1.0,0.008
2023-02-24,District of Columbia,177504,1427,0.0,0.0,0.008
2023-02-25,District of Columbia,177504,1427,0.0,0.0,0.008
2023-02-26,District of Columbia,177504,1427,0.0,0.0,0.008
2023-02-27,District of Columbia,177504,1427,0.0,0.0,0.008
2023-02-28,District of Columbia,177504,1427,0.0,0.0,0.008
2023-03-01,District of Columbia,177504,1427,0.0,0.0,0.008
2023-03-02,District of Columbia,177714,1430,210.0,3.0,0.008
2023-03-03,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-04,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-05,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-06,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-07,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-08,District of Columbia,177714,1430,0.0,0.0,0.008
2023-03-09,District of Columbia,177945,1432,231.0,2.0,0.008
2020-04-12,Florida,19895,461,0.0,0.0,0.0232
2020-04-13,Florida,21019,499,1124.0,38.0,0.0237
2020-04-14,Florida,21628,571,609.0,72.0,0.0264
2020-04-15,Florida,22511,596,883.0,25.0,0.0265
2020-04-16,Florida,23343,668,832.0,72.0,0.0286
2020-04-17,Florida,24759,725,1416.0,57.0,0.0293
2020-04-18,Florida,25492,748,733.0,23.0,0.0293
2020-04-19,Florida,26314,774,822.0,26.0,0.0294
2020-04-20,Florida,27059,822,745.0,48.0,0.0304
2020-04-21,Florida,27869,867,810.0,45.0,0.0311
2020-04-22,Florida,28309,893,440.0,26.0,0.0315
2020-04-23,Florida,29648,987,1339.0,94.0,0.0333
2020-04-24,Florida,30533,1046,885.0,59.0,0.0343
2020-04-25,Florida,30839,1055,306.0,9.0,0.0342
2020-04-26,Florida,31532,1075,693.0,20.0,0.0341
2020-04-27,Florida,32138,1088,606.0,13.0,0.0339
2020-04-28,Florida,32848,1171,710.0,83.0,0.0356
2020-04-29,Florida,33193,1218,345.0,47.0,0.0367
2020-04-30,Florida,33690,1268,497.0,50.0,0.0376
2020-05-01,Florida,34728,1314,1038.0,46.0,0.0378
2020-05-02,Florida,35463,1364,735.0,50.0,0.0385
2020-05-03,Florida,36078,1379,615.0,15.0,0.0382
2020-05-04,Florida,36897,1399,819.0,20.0,0.0379
2020-05-05,Florida,37439,1471,542.0,72.0,0.0393
2020-05-06,Florida,38002,1539,563.0,68.0,0.0405
2020-05-07,Florida,38828,1600,826.0,61.0,0.0412
2020-05-08,Florida,39199,1669,371.0,69.0,0.0426
2020-05-09,Florida,40001,1715,802.0,46.0,0.0429
2020-05-10,Florida,40596,1721,595.0,6.0,0.0424
2020-05-11,Florida,40982,1735,386.0,14.0,0.0423
2020-05-12,Florida,41923,1779,941.0,44.0,0.0424
2020-05-13,Florida,42402,1827,479.0,48.0,0.0431
2020-05-14,Florida,43210,1875,808.0,48.0,0.0434
2020-05-15,Florida,44138,1917,928.0,42.0,0.0434
2020-05-16,Florida,44811,1964,673.0,47.0,0.0438
2020-05-17,Florida,45588,1973,777.0,9.0,0.0433
2020-05-18,Florida,46442,1997,854.0,24.0,0.043
2020-05-19,Florida,46944,2052,502.0,55.0,0.0437
2020-05-20,Florida,47471,2096,527.0,44.0,0.0442
2020-05-21,Florida,48675,2144,1204.0,48.0,0.044
2020-05-22,Florida,49451,2190,776.0,46.0,0.0443
2020-05-23,Florida,50127,2233,676.0,43.0,0.0445
2020-05-24,Florida,50867,2237,740.0,4.0,0.044
2020-05-25,Florida,51746,2252,879.0,15.0,0.0435
2020-05-26,Florida,52255,2259,509.0,7.0,0.0432
2020-05-27,Florida,52634,2319,379.0,60.0,0.0441
2020-05-28,Florida,53285,2364,651.0,45.0,0.0444
2020-05-29,Florida,54497,2413,1212.0,49.0,0.0443
2020-05-30,Florida,55424,2447,927.0,34.0,0.0442
2020-05-31,Florida,56163,2451,739.0,4.0,0.0436
2020-06-01,Florida,56830,2460,667.0,9.0,0.0433
2020-06-02,Florida,57447,2530,617.0,70.0,0.044
2020-06-03,Florida,58764,2566,1317.0,36.0,0.0437
2020-06-04,Florida,60183,2607,1419.0,41.0,0.0433
2020-06-05,Florida,61488,2660,1305.0,53.0,0.0433
2020-06-06,Florida,62758,2688,1270.0,28.0,0.0428
2020-06-07,Florida,63938,2700,1180.0,12.0,0.0422
2020-06-08,Florida,64904,2712,966.0,12.0,0.0418
2020-06-09,Florida,66000,2765,1096.0,53.0,0.0419
2020-06-10,Florida,67371,2801,1371.0,36.0,0.0416
2020-06-11,Florida,69069,2848,1698.0,47.0,0.0412
2020-06-12,Florida,70971,2877,1902.0,29.0,0.0405
2020-06-13,Florida,73552,2925,2581.0,48.0,0.0398
2020-06-14,Florida,75568,2931,2016.0,6.0,0.0388
2020-06-15,Florida,77326,2938,1758.0,7.0,0.038
2020-06-16,Florida,80109,2993,2783.0,55.0,0.0374
2020-06-17,Florida,82719,3018,2610.0,25.0,0.0365
2020-06-18,Florida,85926,3061,3207.0,43.0,0.0356
2020-06-19,Florida,89748,3104,3822.0,43.0,0.0346
2020-06-20,Florida,93797,3144,4049.0,40.0,0.0335
2020-06-21,Florida,97291,3161,3494.0,17.0,0.0325
2020-06-22,Florida,100217,3173,2926.0,12.0,0.0317
2020-06-23,Florida,103503,3238,3286.0,65.0,0.0313
2020-06-24,Florida,109014,3281,5511.0,43.0,0.0301
2020-06-25,Florida,114018,3327,5004.0,46.0,0.0292
2020-06-26,Florida,122960,3366,8942.0,39.0,0.0274
2020-06-27,Florida,132545,3390,9585.0,24.0,0.0256
2020-06-28,Florida,141075,3419,8530.0,29.0,0.0242
2020-06-29,Florida,146341,3447,5266.0,28.0,0.0236
2020-06-30,Florida,152434,3505,6093.0,58.0,0.023
2020-07-01,Florida,158997,3550,6563.0,45.0,0.0223
2020-07-02,Florida,169106,3617,10109.0,67.0,0.0214
2020-07-03,Florida,178594,3684,9488.0,67.0,0.0206
2020-07-04,Florida,190052,3702,11458.0,18.0,0.0195
2020-07-05,Florida,200111,3731,10059.0,29.0,0.0186
2020-07-06,Florida,206447,3778,6336.0,47.0,0.0183
2020-07-07,Florida,213794,3841,7347.0,63.0,0.018
2020-07-08,Florida,223783,3889,9989.0,48.0,0.0174
2020-07-09,Florida,232718,4009,8935.0,120.0,0.0172
2020-07-10,Florida,244151,4102,11433.0,93.0,0.0168
2020-07-11,Florida,254511,4197,10360.0,95.0,0.0165
2020-07-12,Florida,269811,4242,15300.0,45.0,0.0157
2020-07-13,Florida,282435,4277,12624.0,35.0,0.0151
2020-07-14,Florida,291629,4409,9194.0,132.0,0.0151
2020-07-15,Florida,301810,4521,10181.0,112.0,0.015
2020-07-16,Florida,315775,4677,13965.0,156.0,0.0148
2020-07-17,Florida,327241,4805,11466.0,128.0,0.0147
2020-07-18,Florida,337569,4895,10328.0,90.0,0.0145
2020-07-19,Florida,350047,4982,12478.0,87.0,0.0142
2020-07-20,Florida,360394,5072,10347.0,90.0,0.0141
2020-07-21,Florida,369834,5206,9440.0,134.0,0.0141
2020-07-22,Florida,379619,5345,9785.0,139.0,0.0141
2020-07-23,Florida,389868,5518,10249.0,173.0,0.0142
2020-07-24,Florida,402312,5653,12444.0,135.0,0.0141
2020-07-25,Florida,414511,5777,12199.0,124.0,0.0139
2020-07-26,Florida,423855,5854,9344.0,77.0,0.0138
2020-07-27,Florida,432747,5931,8892.0,77.0,0.0137
2020-07-28,Florida,441977,6117,9230.0,186.0,0.0138
2020-07-29,Florida,451423,6333,9446.0,216.0,0.014
2020-07-30,Florida,461379,6586,9956.0,253.0,0.0143
2020-07-31,Florida,470386,6843,9007.0,257.0,0.0145
2020-08-01,Florida,480028,7022,9642.0,179.0,0.0146
2020-08-02,Florida,487132,7084,7104.0,62.0,0.0145
2020-08-03,Florida,491884,7157,4752.0,73.0,0.0146
2020-08-04,Florida,497330,7402,5446.0,245.0,0.0149
2020-08-05,Florida,502739,7627,5409.0,225.0,0.0152
2020-08-06,Florida,510389,7747,7650.0,120.0,0.0152
2020-08-07,Florida,518075,7927,7686.0,180.0,0.0153
2020-08-08,Florida,526577,8109,8502.0,182.0,0.0154
2020-08-09,Florida,532806,8186,6229.0,77.0,0.0154
2020-08-10,Florida,536961,8277,4155.0,91.0,0.0154
2020-08-11,Florida,542792,8553,5831.0,276.0,0.0158
2020-08-12,Florida,550901,8765,8109.0,212.0,0.0159
2020-08-13,Florida,557137,8913,6236.0,148.0,0.016
2020-08-14,Florida,563285,9141,6148.0,228.0,0.0162
2020-08-15,Florida,569637,9345,6352.0,204.0,0.0164
2020-08-16,Florida,573416,9452,3779.0,107.0,0.0165
2020-08-17,Florida,576094,9539,2678.0,87.0,0.0166
2020-08-18,Florida,579932,9758,3838.0,219.0,0.0168
2020-08-19,Florida,584047,9932,4115.0,174.0,0.017
2020-08-20,Florida,588602,10049,4555.0,117.0,0.0171
2020-08-21,Florida,593286,10168,4684.0,119.0,0.0171
2020-08-22,Florida,597597,10274,4311.0,106.0,0.0172
2020-08-23,Florida,600571,10325,2974.0,51.0,0.0172
2020-08-24,Florida,602829,10397,2258.0,72.0,0.0172
2020-08-25,Florida,605502,10580,2673.0,183.0,0.0175
2020-08-26,Florida,608722,10733,3220.0,153.0,0.0176
2020-08-27,Florida,611991,10868,3269.0,135.0,0.0178
2020-08-28,Florida,615806,10957,3815.0,89.0,0.0178
2020-08-29,Florida,619003,11105,3197.0,148.0,0.0179
2020-08-30,Florida,621586,11119,2583.0,14.0,0.0179
2020-08-31,Florida,623471,11187,1885.0,68.0,0.0179
2020-09-01,Florida,631040,11374,7569.0,187.0,0.018
2020-09-02,Florida,633442,11501,2402.0,127.0,0.0182
2020-09-03,Florida,637013,11650,3571.0,149.0,0.0183
2020-09-04,Florida,640211,11750,3198.0,100.0,0.0184
2020-09-05,Florida,643867,11811,3656.0,61.0,0.0183
2020-09-06,Florida,646431,11849,2564.0,38.0,0.0183
2020-09-07,Florida,648269,11871,1838.0,22.0,0.0183
2020-09-08,Florida,650092,11915,1823.0,44.0,0.0183
2020-09-09,Florida,652259,12110,2167.0,195.0,0.0186
2020-09-10,Florida,654731,12326,2472.0,216.0,0.0188
2020-09-11,Florida,658381,12502,3650.0,176.0,0.019
2020-09-12,Florida,661571,12600,3190.0,98.0,0.019
2020-09-13,Florida,663994,12608,2423.0,8.0,0.019
2020-09-14,Florida,665730,12642,1736.0,34.0,0.019
2020-09-15,Florida,668846,12787,3116.0,145.0,0.0191
2020-09-16,Florida,671201,12939,2355.0,152.0,0.0193
2020-09-17,Florida,674456,13086,3255.0,147.0,0.0194
2020-09-18,Florida,677660,13225,3204.0,139.0,0.0195
2020-09-19,Florida,681233,13287,3573.0,62.0,0.0195
2020-09-20,Florida,683754,13296,2521.0,9.0,0.0194
2020-09-21,Florida,685439,13317,1685.0,21.0,0.0194
2020-09-22,Florida,687909,13416,2470.0,99.0,0.0195
2020-09-23,Florida,690499,13618,2590.0,202.0,0.0197
2020-09-24,Florida,693040,13795,2541.0,177.0,0.0199
2020-09-25,Florida,695887,13915,2847.0,120.0,0.02
2020-09-26,Florida,698682,14022,2795.0,107.0,0.0201
2020-09-27,Florida,700564,14032,1882.0,10.0,0.02
2020-09-28,Florida,701302,14037,738.0,5.0,0.02
2020-09-29,Florida,704568,14143,3266.0,106.0,0.0201
2020-09-30,Florida,706516,14317,1948.0,174.0,0.0203
2020-10-01,Florida,709144,14444,2628.0,127.0,0.0204
2020-10-02,Florida,711804,14554,2660.0,110.0,0.0204
2020-10-03,Florida,714591,14628,2787.0,74.0,0.0205
2020-10-04,Florida,716459,14671,1868.0,43.0,0.0205
2020-10-05,Florida,717874,14712,1415.0,41.0,0.0205
2020-10-06,Florida,720125,14767,2251.0,55.0,0.0205
2020-10-07,Florida,722707,14904,2582.0,137.0,0.0206
2020-10-08,Florida,726013,15068,3306.0,164.0,0.0208
2020-10-09,Florida,728921,15186,2908.0,118.0,0.0208
2020-10-10,Florida,728921,15186,0.0,0.0,0.0208
2020-10-11,Florida,734491,15364,5570.0,178.0,0.0209
2020-10-12,Florida,736024,15412,1533.0,48.0,0.0209
2020-10-13,Florida,738749,15531,2725.0,119.0,0.021
2020-10-14,Florida,741632,15595,2883.0,64.0,0.021
2020-10-15,Florida,744988,15736,3356.0,141.0,0.0211
2020-10-16,Florida,748437,15830,3449.0,94.0,0.0212
2020-10-17,Florida,752481,15917,4044.0,87.0,0.0212
2020-10-18,Florida,755020,15967,2539.0,50.0,0.0211
2020-10-19,Florida,756727,16021,1707.0,54.0,0.0212
2020-10-20,Florida,760389,16105,3662.0,84.0,0.0212
2020-10-21,Florida,762533,16210,2144.0,105.0,0.0213
2020-10-22,Florida,768091,16267,5558.0,57.0,0.0212
2020-10-23,Florida,771780,16340,3689.0,73.0,0.0212
2020-10-24,Florida,776251,16417,4471.0,77.0,0.0211
2020-10-25,Florida,778636,16429,2385.0,12.0,0.0211
2020-10-26,Florida,782013,16449,3377.0,20.0,0.021
2020-10-27,Florida,786311,16505,4298.0,56.0,0.021
2020-10-28,Florida,790426,16571,4115.0,66.0,0.021
2020-10-29,Florida,794624,16648,4198.0,77.0,0.021
2020-10-30,Florida,800216,16720,5592.0,72.0,0.0209
2020-10-31,Florida,802547,16761,2331.0,41.0,0.0209
2020-11-01,Florida,807412,16789,4865.0,28.0,0.0208
2020-11-02,Florida,812063,16834,4651.0,45.0,0.0207
2020-11-03,Florida,816700,16890,4637.0,56.0,0.0207
2020-11-04,Florida,821123,16922,4423.0,32.0,0.0206
2020-11-05,Florida,827380,16961,6257.0,39.0,0.0205
2020-11-06,Florida,832625,17014,5245.0,53.0,0.0204
2020-11-07,Florida,837077,17100,4452.0,86.0,0.0204
2020-11-08,Florida,843897,17121,6820.0,21.0,0.0203
2020-11-09,Florida,847821,17179,3924.0,58.0,0.0203
2020-11-10,Florida,852174,17248,4353.0,69.0,0.0202
2020-11-11,Florida,858012,17300,5838.0,52.0,0.0202
2020-11-12,Florida,863619,17372,5607.0,72.0,0.0201
2020-11-13,Florida,870552,17445,6933.0,73.0,0.02
2020-11-14,Florida,875096,17489,4544.0,44.0,0.02
2020-11-15,Florida,885201,17518,10105.0,29.0,0.0198
2020-11-16,Florida,889864,17559,4663.0,41.0,0.0197
2020-11-17,Florida,897323,17644,7459.0,85.0,0.0197
2020-11-18,Florida,905248,17731,7925.0,87.0,0.0196
2020-11-19,Florida,914333,17810,9085.0,79.0,0.0195
2020-11-20,Florida,923418,17889,9085.0,79.0,0.0194
2020-11-21,Florida,931827,17930,8409.0,41.0,0.0192
2020-11-22,Florida,938414,17991,6587.0,61.0,0.0192
2020-11-23,Florida,944745,18085,6331.0,94.0,0.0191
2020-11-24,Florida,953300,18157,8555.0,72.0,0.019
2020-11-25,Florida,961676,18254,8376.0,97.0,0.019
2020-11-26,Florida,961676,18254,0.0,0.0,0.019
2020-11-27,Florida,979020,18363,17344.0,109.0,0.0188
2020-11-28,Florida,985297,18442,6277.0,79.0,0.0187
2020-11-29,Florida,992660,18500,7363.0,58.0,0.0186
2020-11-30,Florida,999319,18597,6659.0,97.0,0.0186
2020-12-01,Florida,1008166,18679,8847.0,82.0,0.0185
2020-12-02,Florida,1018160,18776,9994.0,97.0,0.0184
2020-12-03,Florida,1029030,18874,10870.0,98.0,0.0183
2020-12-04,Florida,1039207,18994,10177.0,120.0,0.0183
2020-12-05,Florida,1049638,19084,10431.0,90.0,0.0182
2020-12-06,Florida,1058074,19177,8436.0,93.0,0.0181
2020-12-07,Florida,1065785,19282,7711.0,105.0,0.0181
2020-12-08,Florida,1073770,19378,7985.0,96.0,0.018
2020-12-09,Florida,1083362,19462,9592.0,84.0,0.018
2020-12-10,Florida,1094697,19591,11335.0,129.0,0.0179
2020-12-11,Florida,1106396,19714,11699.0,123.0,0.0178
2020-12-12,Florida,1116973,19785,10577.0,71.0,0.0177
2020-12-13,Florida,1125931,19866,8958.0,81.0,0.0176
2020-12-14,Florida,1134383,20003,8452.0,137.0,0.0176
2020-12-15,Florida,1143794,20082,9411.0,79.0,0.0176
2020-12-16,Florida,1155335,20204,11541.0,122.0,0.0175
2020-12-17,Florida,1168483,20305,13148.0,101.0,0.0174
2020-12-18,Florida,1181483,20401,13000.0,96.0,0.0173
2020-12-19,Florida,1193165,20473,11682.0,72.0,0.0172
2020-12-20,Florida,1201566,20568,8401.0,95.0,0.0171
2020-12-21,Florida,1212581,20680,11015.0,112.0,0.0171
2020-12-22,Florida,1223015,20754,10434.0,74.0,0.017
2020-12-23,Florida,1234399,20874,11384.0,120.0,0.0169
2020-12-24,Florida,1247546,20995,13147.0,121.0,0.0168
2020-12-25,Florida,1247546,20995,0.0,0.0,0.0168
2020-12-26,Florida,1264588,21135,17042.0,140.0,0.0167
2020-12-27,Florida,1271979,21212,7391.0,77.0,0.0167
2020-12-28,Florida,1280177,21308,8198.0,96.0,0.0166
2020-12-29,Florida,1292252,21409,12075.0,101.0,0.0166
2020-12-30,Florida,1306123,21546,13871.0,137.0,0.0165
2020-12-31,Florida,1323315,21673,17192.0,127.0,0.0164
2021-01-01,Florida,1323315,21673,0.0,0.0,0.0164
2021-01-02,Florida,1354833,21890,31518.0,217.0,0.0162
2021-01-03,Florida,1365436,21987,10603.0,97.0,0.0161
2021-01-04,Florida,1376692,22090,11256.0,103.0,0.016
2021-01-05,Florida,1392123,22188,15431.0,98.0,0.0159
2021-01-06,Florida,1409906,22317,17783.0,129.0,0.0158
2021-01-07,Florida,1429722,22481,19816.0,164.0,0.0157
2021-01-08,Florida,1449252,22666,19530.0,185.0,0.0156
2021-01-09,Florida,1464697,22804,15445.0,138.0,0.0156
2021-01-10,Florida,1477010,22912,12313.0,108.0,0.0155
2021-01-11,Florida,1488586,23071,11576.0,159.0,0.0155
2021-01-12,Florida,1503482,23227,14896.0,156.0,0.0154
2021-01-13,Florida,1517472,23396,13990.0,169.0,0.0154
2021-01-14,Florida,1531192,23613,13720.0,217.0,0.0154
